119.47,23.56
119.48,23.56
119.49,23.56
119.51,23.56
119.52,23.56
119.47,23.57
119.48,23.57
119.49,23.57
119.5,23.57
119.51,23.57
119.52,23.57
119.48,23.58
119.5,23.58
119.51,23.58
119.52,23.58
119.49,23.59
119.5,23.59
119.51,23.59
119.52,23.59
119.49,23.6
119.5,23.6
119.51,23.6
119.52,23.6
119.5,23.61
119.51,23.61
119.52,23.61
119.5,23.62
119.51,23.62
119.52,23.62
119.5,23.63
119.51,23.63
119.52,23.63
119.53,23.63
119.54,23.63
119.5,23.64
119.51,23.64
119.52,23.64
119.53,23.64
119.54,23.64
119.51,23.65
119.52,23.65
119.51,23.66
119.52,23.66
